"AÑO","MES","LÍNEA FONDER","TIPO DE PERSONA","TAMAÑO DE EMPRESA","SECTOR ECONÓMICO","MUNICIPIO","DESTINO","MONTO OTORGADO ($)","PLAZO","GENERO DEL SOLICITANTE","SITUACIÓN DEL SOLICITANTE","DESCENDENCIA DEL SOLICITANTE"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,000,000","24","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Telecomunicaciones","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Telecomunicaciones","Cali","Capital de trabajo","5,100,000","12","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Telecomunicaciones","Buenaventura","Inversión","5,000,000","12","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Telecomunicaciones","Dagua","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Construcción","Cali","Capital de trabajo","3,500,000","30","Hombre","Otros","Caucásico"
"2,024","9","1","Persona Juridica","Microempresa","Construcción","Cali","Capital de trabajo","5,200,000","12","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Construcción","Cali","Inversión","4,500,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","4,500,000","24","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,000,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","El Dovio","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","3,500,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","9","1","Persona Natural","Microempresa","Turismo","Cali","Inversión","5,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","3,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Cali","Inversión","5,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","4,000,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","3,000,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,000,000","24","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Comercio","Ansermanuevo","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Educación","Cali","Inversión","5,000,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Educación","Palmira","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,000,000","36","Mujer","Madre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","34","Mujer","Desplazado por conflicto armado","Indigena"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","24","Mujer","Madre cabeza de hogar","Indigena"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","18","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Roldanillo","Inversión","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Mujer","Otros","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","2,500,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","2,500,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","3,000,000","12","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","500,000","1","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,000,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","20","Hombre","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","4,000,000","36","Mujer","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Yotoco","Capital de trabajo","5,100,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","1,500,000","24","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","24","Mujer","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","5,100,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","3,500,000","36","Hombre","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Otros","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Vijes","Capital de trabajo","5,000,000","35","Mujer","Extrema pobreza","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","500,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Bugalagrande","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buga","Capital de trabajo","5,000,000","35","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Agropecuario","Buenaventura","Capital de trabajo","5,200,000","24","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","24","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Toro","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Agropecuario","Cali","Capital de trabajo","2,500,000","24","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Agropecuario","Cali","Capital de trabajo","3,000,000","35","Mujer","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Agropecuario","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","5,200,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","4,500,000","36","Hombre","Extrema pobreza","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","12","Mujer","Desplazado por conflicto armado","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","30","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","18","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cartago","Inversión","5,200,000","12","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","3,500,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Servicios","Cali","Capital de trabajo","30,000,000","36","Hombre","Ninguno","Caucásico"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","2,500,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Servicios","Yumbo","Inversión","3,000,000","18","Hombre","Extrema pobreza","Mestizo"
"2,024","9","1","Persona Juridica","Microempresa","Construcción","Cali","Inversión","2,000,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Juridica","Microempresa","Construcción","Palmira","Pago de deudas","5,000,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Transporte","Palmira","Capital de trabajo","4,500,000","36","Hombre","Ninguno","Otros"
"2,024","9","1","Persona Juridica","Microempresa","Transporte","Buenaventura","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Afrodescendiente"
"2,024","9","1","Persona Natural","Microempresa","Transporte","Cali","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Mulato"
"2,024","9","1","Persona Natural","Microempresa","Transporte","Buenaventura","Capital de trabajo","4,000,000","26","Hombre","Ninguno","Mestizo"
"2,024","9","2","Persona Juridica","Pequeña","Transporte","Cali","Inversión","20,000,000","36","Hombre","Otros","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Transporte","Palmira","Inversión","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","9","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Otros","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,000,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Pequeña","Agropecuario","Versalles","Capital de trabajo","5,200,000","35","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Agropecuario","Jamundí","Inversión","5,200,000","35","Hombre","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Salud","Roldanillo","Capital de trabajo","5,200,000","12","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buga","Pago de deudas","5,000,000","35","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","20","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Inversión","3,500,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","5,200,000","18","Hombre","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Tuluá","Inversión","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Guacarí","Capital de trabajo","4,500,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Salud","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Salud","Tuluá","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Turismo","Sevilla","Inversión","5,000,000","24","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Bugalagrande","Capital de trabajo","5,000,000","35","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Palmira","Capital de trabajo","1,500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","2","Persona Juridica","Pequeña","Telecomunicaciones","Cali","Capital de trabajo","15,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","500,000","1","Mujer","Personas con necesidades especiales","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Tuluá","Pago de deudas","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Roldanillo","Inversión","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Vijes","Capital de trabajo","5,000,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Turismo","La Cumbre","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Inversión","500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","12","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Jamundí","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","6","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Andalucía","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","4,500,000","34","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Candelaria","Inversión","5,200,000","36","Hombre","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","3,600,000","32","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Zarzal","Capital de trabajo","5,000,000","24","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Capital de trabajo","4,000,000","18","Hombre","Ninguno","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Candelaria","Capital de trabajo","3,000,000","24","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bolívar","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","5,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Restrepo","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Buenaventura","Capital de trabajo","1,222,250","24","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","4,500,000","36","Mujer","Ninguno","Mulato"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Jamundí","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","3,000,000","24","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Jamundí","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Candelaria","Capital de trabajo","5,200,000","24","Mujer","Otros","Otros"
"2,024","10","2","Persona Natural","Pequeña","Comercio","Cali","Capital de trabajo","10,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,000,000","35","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Inversión","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Inversión","5,200,000","35","Hombre","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Pago de deudas","5,000,000","36","Mujer","Extrema pobreza","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Inversión","1,500,000","36","Hombre","Otros","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","30","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buga","Inversión","5,200,000","12","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Cumbre","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Riofrío","Capital de trabajo","5,000,000","35","Hombre","Personas con necesidades especiales","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","2,000,000","24","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","4,500,000","24","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bugalagrande","Pago de deudas","3,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","4,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Vijes","Capital de trabajo","4,000,000","24","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Trujillo","Inversión","5,200,000","35","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","4,900,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Candelaria","Capital de trabajo","5,100,000","24","Hombre","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,000,000","36","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","34","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","1,000,000","12","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Pago de deudas","5,200,000","20","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Caucásico"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Cumbre","Inversión","5,200,000","20","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Roldanillo","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Inversión","5,200,000","36","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","3,000,000","18","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Unión","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Unión","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","3,100,000","20","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","3,500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Inversión","3,000,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bugalagrande","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Vijes","Capital de trabajo","3,000,000","24","Mujer","Madre cabeza de hogar","Otros"
